estado,municipio,bairros,ano,periodo,levantamento,timestamp,mosquito,longitude,latitude,zona,variable,value
AMAZONAS,MANAUS,CIDADE DE DEUS,2017,fevereiro,1,1/2/2017,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,13.64
AMAZONAS,MANAUS,CIDADE DE DEUS,2018,outubro,2,1/10/2018,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,14.29
AMAZONAS,MANAUS,CIDADE DE DEUS,2018,janeiro,1,1/1/2018,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,14.29
AMAZONAS,MANAUS,CIDADE DE DEUS,2019,fevereiro,1,1/2/2019,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,0.0
AMAZONAS,MANAUS,CIDADE DE DEUS,2019,novembro,2,1/11/2019,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,8.75
AMAZONAS,MANAUS,CIDADE DE DEUS,2020,fevereiro,1,1/2/2020,Albopictus,-59.94808498968045,-3.020638173835605,NORTE,D1,25.0
AMAZONAS,MANAUS,CIDADE NOVA,2016,agosto,2,1/8/2016,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,0.0
AMAZONAS,MANAUS,CIDADE NOVA,2017,outubro,2,1/10/2017,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,14.71
AMAZONAS,MANAUS,CIDADE NOVA,2017,fevereiro,1,1/2/2017,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,2.7
AMAZONAS,MANAUS,CIDADE NOVA,2018,outubro,2,1/10/2018,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,5.88
AMAZONAS,MANAUS,CIDADE NOVA,2018,janeiro,1,1/1/2018,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,5.88
AMAZONAS,MANAUS,CIDADE NOVA,2019,fevereiro,1,1/2/2019,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,0.0
AMAZONAS,MANAUS,CIDADE NOVA,2019,novembro,2,1/11/2019,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,29.41
AMAZONAS,MANAUS,CIDADE NOVA,2020,fevereiro,1,1/2/2020,Albopictus,-59.97964441663999,-3.0303157257323,NORTE,D1,28.57
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2016,agosto,2,1/8/2016,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,20.0
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2017,outubro,2,1/10/2017,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,0.0
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2017,fevereiro,1,1/2/2017,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,6.25
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2018,janeiro,1,1/1/2018,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,18.52
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2019,fevereiro,1,1/2/2019,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,0.0
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2019,novembro,2,1/11/2019,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,0.0
AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2020,fevereiro,1,1/2/2020,Albopictus,-59.90374882020829,-3.101146451955,LESTE,D1,30.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2016,agosto,2,1/8/2016,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2017,outubro,2,1/10/2017,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2017,fevereiro,1,1/2/2017,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2018,outubro,2,1/10/2018,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2018,janeiro,1,1/1/2018,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2019,fevereiro,1,1/2/2019,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,100.0
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2019,novembro,2,1/11/2019,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,28.57
AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2020,fevereiro,1,1/2/2020,Albopictus,-60.00007480972341,-3.149693782493752,SUL,D1,0.0
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2016,agosto,2,1/8/2016,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2017,outubro,2,1/10/2017,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2017,fevereiro,1,1/2/2017,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2018,outubro,2,1/10/2018,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,16.67
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2018,janeiro,1,1/1/2018,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,16.67
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2019,fevereiro,1,1/2/2019,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2019,novembro,2,1/11/2019,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,11.11
AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2020,fevereiro,1,1/2/2020,Albopictus,-60.013082551792,-3.037137863072288,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2016,agosto,2,1/8/2016,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2017,outubro,2,1/10/2017,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,3.85
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2017,fevereiro,1,1/2/2017,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2018,outubro,2,1/10/2018,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,20.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2018,janeiro,1,1/1/2018,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,20.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2019,fevereiro,1,1/2/2019,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,11.11
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2019,novembro,2,1/11/2019,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,0.0
AMAZONAS,MANAUS,COLONIA TERRA NOVA,2020,fevereiro,1,1/2/2020,Albopictus,-60.016788520386385,-3.0102387336721934,NORTE,D1,16.67
AMAZONAS,MANAUS,COMPENSA,2016,agosto,2,1/8/2016,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,0.0
AMAZONAS,MANAUS,COMPENSA,2017,outubro,2,1/10/2017,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,0.0
AMAZONAS,MANAUS,COMPENSA,2017,fevereiro,1,1/2/2017,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,16.67
AMAZONAS,MANAUS,COMPENSA,2018,outubro,2,1/10/2018,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,12.5
AMAZONAS,MANAUS,COMPENSA,2018,janeiro,1,1/1/2018,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,12.5
AMAZONAS,MANAUS,COMPENSA,2019,fevereiro,1,1/2/2019,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,12.5
AMAZONAS,MANAUS,COMPENSA,2019,novembro,2,1/11/2019,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,0.0
AMAZONAS,MANAUS,COMPENSA,2020,fevereiro,1,1/2/2020,Albopictus,-60.05863970791815,-3.1041500964467836,OESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2016,agosto,2,1/8/2016,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2017,outubro,2,1/10/2017,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2017,fevereiro,1,1/2/2017,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,30.0
AMAZONAS,MANAUS,COROADO,2018,janeiro,1,1/1/2018,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2019,fevereiro,1,1/2/2019,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2019,novembro,2,1/11/2019,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,0.0
AMAZONAS,MANAUS,COROADO,2020,fevereiro,1,1/2/2020,Albopictus,-59.968167486982615,-3.0904362836152965,LESTE,D1,50.0
AMAZONAS,MANAUS,CRESPO,2016,agosto,2,1/8/2016,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2017,outubro,2,1/10/2017,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2017,fevereiro,1,1/2/2017,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2018,outubro,2,1/10/2018,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2018,janeiro,1,1/1/2018,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2019,fevereiro,1,1/2/2019,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2019,novembro,2,1/11/2019,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,0.0
AMAZONAS,MANAUS,CRESPO,2020,fevereiro,1,1/2/2020,Albopictus,-59.98832783232588,-3.131194146312211,SUL,D1,100.0
AMAZONAS,MANAUS,DA PAZ,2016,agosto,2,1/8/2016,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DA PAZ,2017,outubro,2,1/10/2017,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,57.14
AMAZONAS,MANAUS,DA PAZ,2017,fevereiro,1,1/2/2017,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DA PAZ,2018,outubro,2,1/10/2018,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DA PAZ,2018,janeiro,1,1/1/2018,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DA PAZ,2019,fevereiro,1,1/2/2019,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,12.5
AMAZONAS,MANAUS,DA PAZ,2019,novembro,2,1/11/2019,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DA PAZ,2020,fevereiro,1,1/2/2020,Albopictus,-60.029433775908316,-3.0572537065395378,CENTRO-OESTE,D1,66.67
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2016,agosto,2,1/8/2016,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2017,outubro,2,1/10/2017,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2017,fevereiro,1,1/2/2017,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2018,outubro,2,1/10/2018,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,5.88
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2018,janeiro,1,1/1/2018,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,5.88
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2019,fevereiro,1,1/2/2019,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2019,novembro,2,1/11/2019,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2020,fevereiro,1,1/2/2020,Albopictus,-59.96334083276656,-3.121244411933686,SUL,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2016,agosto,2,1/8/2016,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2017,outubro,2,1/10/2017,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2017,fevereiro,1,1/2/2017,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2018,janeiro,1,1/1/2018,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2019,fevereiro,1,1/2/2019,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2019,novembro,2,1/11/2019,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2020,fevereiro,1,1/2/2020,Albopictus,-59.889006444205855,-3.036879291777444,LESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2016,agosto,2,1/8/2016,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2017,outubro,2,1/10/2017,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,16.67
AMAZONAS,MANAUS,DOM PEDRO I,2017,fevereiro,1,1/2/2017,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2018,outubro,2,1/10/2018,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2018,janeiro,1,1/1/2018,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2019,fevereiro,1,1/2/2019,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,33.33
AMAZONAS,MANAUS,DOM PEDRO I,2019,novembro,2,1/11/2019,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,0.0
AMAZONAS,MANAUS,DOM PEDRO I,2020,fevereiro,1,1/2/2020,Albopictus,-60.04215899510356,-3.0871652438099266,CENTRO-OESTE,D1,14.29
AMAZONAS,MANAUS,EDUCANDOS,2016,agosto,2,1/8/2016,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2017,outubro,2,1/10/2017,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2017,fevereiro,1,1/2/2017,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2018,outubro,2,1/10/2018,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2018,janeiro,1,1/1/2018,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2019,fevereiro,1,1/2/2019,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,EDUCANDOS,2019,novembro,2,1/11/2019,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,100.0
AMAZONAS,MANAUS,EDUCANDOS,2020,fevereiro,1,1/2/2020,Albopictus,-60.01128735091985,-3.141720731574834,SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2016,agosto,2,1/8/2016,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2017,outubro,2,1/10/2017,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2017,fevereiro,1,1/2/2017,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,7.14
AMAZONAS,MANAUS,FLORES,2018,outubro,2,1/10/2018,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2018,janeiro,1,1/1/2018,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2019,fevereiro,1,1/2/2019,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,23.08
AMAZONAS,MANAUS,FLORES,2019,novembro,2,1/11/2019,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,0.0
AMAZONAS,MANAUS,FLORES,2020,fevereiro,1,1/2/2020,Albopictus,-60.009411905898,-3.058981484675355,CENTRO-SUL,D1,7.69
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2016,agosto,2,1/8/2016,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,0.0
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,outubro,2,1/10/2017,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,11.11
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,fevereiro,1,1/2/2017,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,0.0
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2018,janeiro,1,1/1/2018,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,0.0
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,fevereiro,1,1/2/2019,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,5.0
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,novembro,2,1/11/2019,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,6.67
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2020,fevereiro,1,1/2/2020,Albopictus,-59.92575811955416,-3.07093982714311,LESTE,D1,33.33
AMAZONAS,MANAUS,GLORIA,2016,agosto,2,1/8/2016,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,GLORIA,2017,outubro,2,1/10/2017,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,GLORIA,2017,fevereiro,1,1/2/2017,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,GLORIA,2018,outubro,2,1/10/2018,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,100.0
AMAZONAS,MANAUS,GLORIA,2018,janeiro,1,1/1/2018,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,100.0
AMAZONAS,MANAUS,GLORIA,2019,fevereiro,1,1/2/2019,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,GLORIA,2019,novembro,2,1/11/2019,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,GLORIA,2020,fevereiro,1,1/2/2020,Albopictus,-60.03469302526943,-3.1223743617461848,OESTE,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2016,agosto,2,1/8/2016,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2017,outubro,2,1/10/2017,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,66.67
AMAZONAS,MANAUS,JAPIIM,2017,fevereiro,1,1/2/2017,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2018,outubro,2,1/10/2018,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2018,janeiro,1,1/1/2018,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2019,fevereiro,1,1/2/2019,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,14.29
AMAZONAS,MANAUS,JAPIIM,2019,novembro,2,1/11/2019,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JAPIIM,2020,fevereiro,1,1/2/2020,Albopictus,-59.97848704524229,-3.112088437328226,SUL,D1,0.0
AMAZONAS,MANAUS,JORGE TEIXEIRA,2016,agosto,2,1/8/2016,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,0.0
AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,outubro,2,1/10/2017,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,2.44
AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,fevereiro,1,1/2/2017,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,7.14
AMAZONAS,MANAUS,JORGE TEIXEIRA,2018,janeiro,1,1/1/2018,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,8.0
AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,fevereiro,1,1/2/2019,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,22.22
AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,novembro,2,1/11/2019,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,16.13
AMAZONAS,MANAUS,JORGE TEIXEIRA,2020,fevereiro,1,1/2/2020,Albopictus,-59.9244174686114,-3.0274360987431033,LESTE,D1,10.0
AMAZONAS,MANAUS,LAGO AZUL,2016,agosto,2,1/8/2016,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,33.33
AMAZONAS,MANAUS,LAGO AZUL,2017,outubro,2,1/10/2017,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,50.0
AMAZONAS,MANAUS,LAGO AZUL,2017,fevereiro,1,1/2/2017,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,0.0
AMAZONAS,MANAUS,LAGO AZUL,2018,outubro,2,1/10/2018,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,0.0
AMAZONAS,MANAUS,LAGO AZUL,2018,janeiro,1,1/1/2018,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,0.0
AMAZONAS,MANAUS,LAGO AZUL,2019,fevereiro,1,1/2/2019,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,0.0
AMAZONAS,MANAUS,LAGO AZUL,2019,novembro,2,1/11/2019,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,25.0
AMAZONAS,MANAUS,LAGO AZUL,2020,fevereiro,1,1/2/2020,Albopictus,-59.998328175001575,-2.952413930641616,NORTE,D1,40.0
AMAZONAS,MANAUS,LIRIO DO VALE,2016,agosto,2,1/8/2016,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2017,outubro,2,1/10/2017,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2017,fevereiro,1,1/2/2017,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2018,outubro,2,1/10/2018,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2018,janeiro,1,1/1/2018,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2019,fevereiro,1,1/2/2019,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2019,novembro,2,1/11/2019,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2020,fevereiro,1,1/2/2020,Albopictus,-60.069612707392814,-3.0722951369566536,OESTE,D1,25.0
AMAZONAS,MANAUS,MAUAZINHO,2016,agosto,2,1/8/2016,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,0.0
AMAZONAS,MANAUS,MAUAZINHO,2017,outubro,2,1/10/2017,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,12.5
AMAZONAS,MANAUS,MAUAZINHO,2017,fevereiro,1,1/2/2017,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,0.0
AMAZONAS,MANAUS,MAUAZINHO,2018,janeiro,1,1/1/2018,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,9.52
AMAZONAS,MANAUS,MAUAZINHO,2019,fevereiro,1,1/2/2019,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,9.09
AMAZONAS,MANAUS,MAUAZINHO,2019,novembro,2,1/11/2019,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,20.0
AMAZONAS,MANAUS,MAUAZINHO,2020,fevereiro,1,1/2/2020,Albopictus,-59.93453342115486,-3.114381201157773,LESTE,D1,17.65
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2016,agosto,2,1/8/2016,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,0.0
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2017,outubro,2,1/10/2017,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,10.53
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2017,fevereiro,1,1/2/2017,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,12.5
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2018,outubro,2,1/10/2018,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,0.0
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2018,janeiro,1,1/1/2018,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,0.0
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2019,fevereiro,1,1/2/2019,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,37.5
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2019,novembro,2,1/11/2019,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,14.29
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2020,fevereiro,1,1/2/2020,Albopictus,-59.995317984813454,-3.004765617303016,NORTE,D1,50.0
